Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Start_Year,Start_Month,Start_Day,Start_Hour,Start_Minute,Start_Second,End_Year,End_Month,End_Day,End_Hour,End_Minute,End_Second
1,39.1982,-121.011093,,,0.0,Colfax Hwy,Grass Valley,Nevada,CA,95945-8831,US,US/Pacific,KGOO,2016-07-11 14:45:00,78.8,23.36869565217391,20.0,30.01,10.0,SW,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,2016,7,11,14,53,50,2016,7,11,15,23,50
1,37.83596,-122.476982,,,0.0,Center Rd,Sausalito,Marin,CA,94965,US,US/Pacific,KSFO,2016-07-11 16:56:00,64.9,23.36869565217391,61.0,29.93,10.0,West,17.3,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,11,17,5,11,2016,7,11,18,5,11
2,37.722935,-121.648521,,,0.0,I-580 E,Livermore,Alameda,CA,94550,US,US/Pacific,KLVK,2016-07-11 18:53:00,78.1,23.36869565217391,33.0,29.86,10.0,WNW,12.7,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,11,18,55,18,2016,7,11,19,25,18
1,38.470619,-122.729507,,,0.0,Redwood Hwy S,Santa Rosa,Sonoma,CA,95403,US,US/Pacific,KSTS,2016-07-11 19:53:00,73.0,23.36869565217391,48.0,29.83,10.0,South,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,11,19,24,58,2016,7,11,19,54,58
2,38.146427,-122.216576,,,0.0,I-80 E,Vallejo,Solano,CA,94591,US,US/Pacific,KAPC,2016-07-11 19:54:00,72.0,23.36869565217391,51.0,29.83,10.0,SSW,13.8,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,11,19,27,15,2016,7,11,19,57,15
2,37.640194,-122.090424,,,0.0,I-880 N,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2016-07-11 19:54:00,64.0,23.36869565217391,63.0,29.94,10.0,WNW,10.4,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,11,19,26,40,2016,7,11,19,56,40
1,37.396908,-120.631355,,,0.0,Santa Fe Dr,Winton,Merced,CA,95388-9540,US,US/Pacific,KMER,2016-07-11 21:15:00,73.4,23.36869565217391,44.0,29.83,10.0,North,9.396476547016075,0.021145833333333332,Clear,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Day,Day,2016,7,11,21,21,23,2016,7,11,22,6,23
1,37.620621,-120.541679,,,0.0,Lake Rd,La Grange,Stanislaus,CA,95329-9505,US,US/Pacific,KMER,2016-07-11 21:35:00,75.2,23.36869565217391,44.0,29.84,10.0,North,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,7,11,21,37,45,2016,7,11,22,22,45
2,37.053673,-120.966621,,,0.0,I-5 N,Los Banos,Merced,CA,93635,US,US/Pacific,KMCE,2016-07-11 21:53:00,78.1,23.36869565217391,33.0,29.83,10.0,NW,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,7,11,22,1,42,2016,7,11,22,46,42
1,39.016598,-122.059464,,,0.0,Hall St,Arbuckle,Colusa,CA,95912,US,US/Pacific,KMYV,2016-07-11 22:53:00,72.0,23.36869565217391,59.0,29.82,10.0,SSE,5.8,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Day,2016,7,11,22,19,20,2016,7,11,23,4,20
1,38.651924,-121.390404,,,0.0,Roseville Rd,North Highlands,Sacramento,CA,95660-5519,US,US/Pacific,KMCC,2016-07-11 23:15:00,71.6,23.36869565217391,43.0,29.84,10.0,SSE,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2016,7,11,23,23,22,2016,7,12,0,8,22
2,38.657333,-121.363838,,,0.0,I-80 E,Sacramento,Sacramento,CA,95841,US,US/Pacific,KMCC,2016-07-11 23:35:00,69.8,23.36869565217391,43.0,29.84,10.0,SSE,9.2,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,7,11,23,37,37,2016,7,12,0,22,37
1,36.841221,-121.508652,,,0.0,San Juan Hollister Rd,San Juan Bautista,San Benito,CA,95045-9727,US,US/Pacific,KCVH,2016-07-12 01:45:00,55.4,23.36869565217391,88.0,29.95,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night,2016,7,12,0,2,35,2016,7,12,0,32,35
1,37.452118,-122.126907,,,0.0,Bayshore Fwy S,Palo Alto,Santa Clara,CA,94303,US,US/Pacific,KPAO,2016-07-12 06:47:00,57.2,23.36869565217391,88.0,29.97,10.0,Variable,4.6,0.021145833333333332,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,7,12,0,3,33,2016,7,12,1,3,33
1,39.07122,-122.781998,,,0.0,E Highway 20,Lucerne,Lake,CA,95458,US,US/Pacific,KUKI,2016-07-12 00:56:00,60.1,23.36869565217391,64.0,29.89,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,7,12,0,36,1,2016,7,12,1,21,1
1,38.429764,-122.728889,,,0.0,West Ave,Santa Rosa,Sonoma,CA,95407-7279,US,US/Pacific,KSTS,2016-07-12 00:53:00,55.9,23.36869565217391,84.0,29.86,9.0,Calm,9.396476547016075,0.021145833333333332,Clear,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2016,7,12,0,46,29,2016,7,12,1,16,29
1,38.429764,-122.728889,,,0.0,West Ave,Santa Rosa,Sonoma,CA,95407-7279,US,US/Pacific,KSTS,2016-07-12 00:53:00,55.9,23.36869565217391,84.0,29.86,9.0,Calm,9.396476547016075,0.021145833333333332,Clear,True,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2016,7,12,0,49,44,2016,7,12,1,34,44
2,38.342995,-122.006767,,,0.0,I-80 W,Vacaville,Solano,CA,95687,US,US/Pacific,KVCB,2016-07-12 00:53:00,70.0,23.36869565217391,46.0,29.82,10.0,SW,6.9,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,7,12,0,46,28,2016,7,12,1,31,28
2,37.804214,-122.233566,,,0.0,Park Blvd,Oakland,Alameda,CA,94610,US,US/Pacific,KOAK,2016-07-12 01:53:00,57.9,23.36869565217391,84.0,29.93,10.0,WSW,15.0,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2016,7,12,1,29,11,2016,7,12,2,29,11
2,37.415623,-121.913193,,,0.0,Tasman Dr,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,2016-07-12 00:53:00,60.1,23.36869565217391,75.0,29.93,10.0,NNW,4.6,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night,2016,7,12,1,8,7,2016,7,12,2,8,7
2,37.997257,-122.286766,,,0.0,Pinole Creek Trl,Pinole,Contra Costa,CA,94564,US,US/Pacific,KCCR,2016-07-12 01:53:00,61.0,23.36869565217391,64.0,29.84,10.0,South,13.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,7,12,1,38,54,2016,7,12,2,38,54
1,38.446655,-122.196915,,,0.0,Capell Valley Rd,Napa,Napa,CA,94558-9639,US,US/Pacific,KAPC,2016-07-12 01:54:00,57.0,23.36869565217391,81.0,29.86,10.0,SW,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,7,12,1,57,58,2016,7,12,2,57,58
1,38.713535,-122.919189,,,0.0,Redwood Hwy S,Geyserville,Sonoma,CA,95441,US,US/Pacific,KSTS,2016-07-12 01:53:00,54.0,23.36869565217391,86.0,29.86,9.0,South,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,7,12,2,20,19,2016,7,12,3,20,19
2,37.92725,-122.378334,,,0.0,Canal Blvd,Richmond,Contra Costa,CA,94804-2003,US,US/Pacific,KCCR,2016-07-12 01:53:00,61.0,23.36869565217391,64.0,29.84,10.0,South,13.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,7,12,2,6,21,2016,7,12,9,1,0
2,37.316952,-121.94017,,,0.0,I-880 N,San Jose,Santa Clara,CA,95128,US,US/Pacific,KSJC,2016-07-12 02:53:00,57.9,23.36869565217391,81.0,29.93,10.0,NW,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2016,7,12,3,15,2,2016,7,12,4,15,2
1,38.518566,-123.24703999999998,,,0.0,Highway 1,Jenner,Sonoma,CA,95450-9742,US,US/Pacific,KSTS,2016-07-12 05:53:00,50.0,23.36869565217391,93.0,29.89,7.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2016,7,12,5,23,20,2016,7,12,6,8,20
1,38.260178,-122.304489,,,0.0,Foster Rd,Napa,Napa,CA,94558-6530,US,US/Pacific,KAPC,2016-07-12 05:54:00,51.1,23.36869565217391,92.0,29.89,10.0,NW,3.5,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,7,12,5,31,29,2016,7,12,6,12,0
1,38.018837,-121.948029,,,0.0,CA-4 E,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2016-07-12 05:53:00,57.9,23.36869565217391,75.0,29.86,10.0,SSW,17.3,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,7,12,5,54,17,2016,7,12,7,5,0
2,37.716061,-121.707565,,,0.0,I-580 W,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-07-12 06:53:00,57.0,23.36869565217391,77.0,29.94,10.0,NW,8.1,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,6,32,2,2016,7,12,7,11,0
1,38.446026,-121.911095,,,0.0,Dixon Ave W,Dixon,Solano,CA,95620-9725,US,US/Pacific,KEDU,2016-07-12 06:55:00,57.2,23.36869565217391,77.0,29.88,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,7,4,15,2016,7,12,7,34,15
1,37.874855,-122.186584,,,0.0,Grove Shafter Fwy E,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,2016-07-12 06:53:00,59.0,23.36869565217391,72.0,29.88,10.0,SSW,15.0,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,7,10,1,2016,7,12,8,25,1
1,36.965672,-121.998283,,,0.0,7th Ave,Santa Cruz,Santa Cruz,CA,95062-4608,US,US/Pacific,KWVI,2016-07-12 07:53:00,54.0,23.36869565217391,93.0,30.01,8.0,Calm,9.396476547016075,0.021145833333333332,Overcast,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,7,31,54,2016,7,12,8,17,53
2,37.463791,-121.180199,,,0.0,I-5 N,Patterson,Stanislaus,CA,95363,US,US/Pacific,KMOD,2016-07-12 07:53:00,69.1,23.36869565217391,47.0,29.91,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,7,56,55,2016,7,12,8,41,55
1,37.867409,-122.201035,,,0.0,CA-24 W,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,2016-07-12 07:53:00,62.1,23.36869565217391,65.0,29.9,10.0,South,15.0,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,8,2,16,2016,7,12,8,47,16
1,37.744259,-122.387291,,,0.0,3rd St,San Francisco,San Francisco,CA,94124-1454,US,US/Pacific,KSFO,2016-07-12 08:56:00,60.1,23.36869565217391,69.0,30.0,10.0,West,6.9,0.021145833333333332,Partly Cloudy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,2016,7,12,8,28,48,2016,7,12,9,14,36
1,36.98402,-121.933182,,,0.0,State Highway 1,Aptos,Santa Cruz,CA,95003,US,US/Pacific,KWVI,2016-07-12 09:53:00,57.9,23.36869565217391,81.0,30.02,10.0,NE,3.5,0.021145833333333332,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,9,30,57,2016,7,12,10,0,57
1,37.747532,-121.72686000000002,,,0.0,N Vasco Rd,Livermore,Alameda,CA,94551-9766,US,US/Pacific,KLVK,2016-07-12 08:53:00,64.0,23.36869565217391,63.0,29.96,10.0,WNW,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,9,17,19,2016,7,12,9,47,19
1,37.694538,-121.718521,,,0.0,Patterson Pass Rd,Livermore,Alameda,CA,94550,US,US/Pacific,KLVK,2016-07-12 08:53:00,64.0,23.36869565217391,63.0,29.96,10.0,WNW,6.9,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,7,12,9,16,17,2016,7,12,10,1,17
2,37.711716,-121.717743,,,0.0,I-580 W,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-07-12 09:53:00,66.9,23.36869565217391,54.0,29.97,10.0,WNW,9.2,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,9,24,51,2016,7,12,9,54,51
1,37.617031,-122.154434,,,0.0,CA-92 E,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2016-07-12 09:54:00,63.0,23.36869565217391,63.0,30.02,10.0,West,10.4,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,2,54,2016,7,12,10,32,54
2,38.216862,-122.13784,,,0.0,I-80 W,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2016-07-12 09:54:00,64.9,23.36869565217391,65.0,29.94,10.0,SW,11.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,19,24,2016,7,12,10,49,24
1,38.496105,-121.434448,,,0.0,Florin Mall Dr,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-07-12 09:53:00,70.0,23.36869565217391,53.0,29.93,10.0,South,9.2,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,12,33,2016,7,12,10,42,33
2,37.765034,-121.388123,,,0.0,I-205 W,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2016-07-12 09:55:00,75.0,23.36869565217391,43.0,29.93,10.0,WNW,9.2,0.021145833333333332,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,16,39,2016,7,12,10,46,39
2,37.77953,-121.315125,,,0.0,I-5 S,Lathrop,San Joaquin,CA,95330,US,US/Pacific,KSCK,2016-07-12 09:55:00,75.0,23.36869565217391,43.0,29.93,10.0,WNW,9.2,0.021145833333333332,,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,15,55,2016,7,12,10,45,55
1,38.179825,-120.959595,,,0.0,Southworth Rd,Valley Springs,Calaveras,CA,95252-8646,US,US/Pacific,KO22,2016-07-12 10:15:00,80.6,23.36869565217391,24.0,29.98,10.0,South,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,17,50,2016,7,12,10,47,50
2,37.952862,-122.328003,,,0.0,I-80 E,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,2016-07-12 10:53:00,72.0,23.36869565217391,46.0,29.91,10.0,North,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,45,12,2016,7,12,11,15,12
1,37.45882,-122.137894,,,0.0,US-101 N,Palo Alto,San Mateo,CA,94303,US,US/Pacific,KPAO,2016-07-12 10:47:00,68.0,23.36869565217391,68.0,29.99,10.0,NNE,11.5,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,41,54,2016,7,12,11,11,54
1,37.306686,-121.819954,,,0.0,US-101 N,San Jose,Santa Clara,CA,95121,US,US/Pacific,KRHV,2016-07-12 10:47:00,73.4,23.36869565217391,44.0,30.0,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,29,54,2016,7,12,11,14,54
2,37.881908,-122.308258,,,0.0,Eastshore Fwy W,Berkeley,Alameda,CA,94710,US,US/Pacific,KOAK,2016-07-12 10:45:00,61.0,23.36869565217391,72.0,30.0,10.0,Variable,3.5,0.021145833333333332,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,48,40,2016,7,12,11,33,40
1,38.207825,-122.155121,,,0.0,CA-12,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2016-07-12 10:54:00,66.9,23.36869565217391,61.0,29.94,10.0,SW,9.2,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,14,2,2016,7,12,11,44,2
1,38.240013,-122.078766,,,0.0,CA-12 W,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2016-07-12 10:58:00,72.5,23.36869565217391,48.0,29.93,10.0,SW,16.1,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,16,23,2016,7,12,11,46,23
2,37.866844,-122.039131,,,0.0,I-680 S,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,2016-07-12 10:53:00,72.0,23.36869565217391,46.0,29.91,10.0,North,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,8,29,2016,7,12,11,38,29
2,37.85060900000001,-122.02861,,,0.0,I-680 N,Alamo,Contra Costa,CA,94507,US,US/Pacific,KCCR,2016-07-12 10:53:00,72.0,23.36869565217391,46.0,29.91,10.0,North,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,57,1,2016,7,12,11,42,1
1,37.25584,-121.955475,,,0.0,Norman Y Mineta Hwy,Los Gatos,Santa Clara,CA,95032,US,US/Pacific,KSJC,2016-07-12 10:53:00,72.0,23.36869565217391,49.0,29.98,10.0,NW,5.8,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,12,5,2016,7,12,11,42,5
2,37.321117,-121.899887,,,0.0,I-280 S,San Jose,Santa Clara,CA,95125,US,US/Pacific,KSJC,2016-07-12 10:53:00,72.0,23.36869565217391,49.0,29.98,10.0,NW,5.8,0.021145833333333332,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,5,52,2016,7,12,11,35,52
1,38.01857,-121.895065,,,0.0,CA-4 W,Pittsburg,Contra Costa,CA,94565,US,US/Pacific,KCCR,2016-07-12 10:53:00,72.0,23.36869565217391,46.0,29.91,10.0,North,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,55,12,2016,7,12,11,40,12
2,37.312813,-121.885857,,,0.0,Guadalupe Pkwy S,San Jose,Santa Clara,CA,95110,US,US/Pacific,KSJC,2016-07-12 10:53:00,72.0,23.36869565217391,49.0,29.98,10.0,NW,5.8,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,2,26,2016,7,12,11,47,26
1,36.591431,-121.880325,,,0.0,Cabrillo Hwy N,Monterey,Monterey,CA,93940,US,US/Pacific,KMRY,2016-07-12 10:54:00,59.0,23.36869565217391,78.0,30.07,10.0,West,6.9,0.021145833333333332,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,17,8,2016,7,12,11,47,8
2,37.74242,-121.531723,,,0.0,Mountain House Pkwy,Tracy,San Joaquin,CA,95377,US,US/Pacific,KLVK,2016-07-12 10:53:00,70.0,23.36869565217391,49.0,29.96,10.0,North,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,1,27,2016,7,12,12,1,27
1,37.594658,-121.248604,,,0.0,State Highway 33,Patterson,Stanislaus,CA,95363,US,US/Pacific,KMOD,2016-07-12 10:53:00,82.0,23.36869565217391,27.0,29.92,10.0,Variable,3.5,0.021145833333333332,Clear,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,10,52,58,2016,7,12,11,52,58
2,37.90094000000001,-122.310699,,,0.0,Central Ave,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2016-07-12 11:53:00,75.0,23.36869565217391,40.0,29.92,10.0,North,9.396476547016075,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,7,12,11,27,32,2016,7,12,11,57,32
2,37.648651,-122.096718,,,0.0,I-880 N,Hayward,Alameda,CA,94544,US,US/Pacific,KHWD,2016-07-12 10:54:00,64.0,23.36869565217391,60.0,30.03,10.0,WNW,12.7,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,21,20,2016,7,12,11,51,20
1,37.991779,-122.077888,,,0.0,John Muir Pkwy E,Martinez,Contra Costa,CA,94553,US,US/Pacific,KCCR,2016-07-12 11:53:00,75.0,23.36869565217391,40.0,29.92,10.0,North,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,28,31,2016,7,12,11,58,31
2,37.621433,-122.077316,,,0.0,Nimitz Fwy S,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2016-07-12 10:54:00,64.0,23.36869565217391,60.0,30.03,10.0,WNW,12.7,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,20,32,2016,7,12,11,50,32
1,37.33749,-122.059494,,,0.0,Norman Y Mineta Hwy,Sunnyvale,Santa Clara,CA,94087,US,US/Pacific,KNUQ,2016-07-12 11:56:00,69.1,23.36869565217391,57.0,30.01,10.0,NNW,10.4,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,29,28,2016,7,12,11,59,28
1,36.59396,-121.872871,,,0.0,Cabrillo Hwy N,Monterey,Monterey,CA,93940,US,US/Pacific,KMRY,2016-07-12 11:54:00,61.0,23.36869565217391,72.0,30.07,10.0,WNW,11.5,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,12,11,30,20,2016,7,12,12,0,20
